target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3167.0,A,C,B,A,A,B,2.92,0.0,,,3.78,-1.58,0.06,-2.3
3197.0,B,C,B,B,B,A,-0.54,-0.34,,1.6,-0.02,1.72,3.42,-0.65
3594.0,A,C,C,B,A,B,0.11,1.39,-1.8,3.66,0.52,-3.71,0.99,0.15
3264.0,C,C,C,B,A,B,2.6,0.08,2.11,0.14,1.13,-0.82,2.17,-1.37
3057.0,C,B,A,B,B,A,0.48,0.06,-1.44,0.24,1.85,2.29,1.27,2.06
3340.0,A,A,C,B,A,B,0.85,-0.0,-0.24,0.27,3.79,-1.73,1.28,-0.98
3201.0,A,C,A,B,A,B,-0.57,0.65,0.42,0.01,1.07,-1.33,1.06,-0.62
3292.0,,B,B,A,B,A,0.77,1.39,-0.97,3.39,0.07,-1.59,1.74,-1.25
3417.0,B,A,C,B,B,B,2.08,-0.2,,0.26,-0.1,-1.2,2.58,-2.01
3238.0,A,A,B,,A,B,1.64,0.35,1.55,,0.1,-0.85,0.62,0.13
3381.0,B,B,B,A,B,B,2.43,0.04,,0.84,4.4,1.93,0.76,0.29
3275.0,B,A,B,B,A,B,2.79,0.74,,1.13,1.52,0.07,0.4,0.32
3653.0,B,B,B,B,A,A,1.77,2.88,,4.63,3.36,0.75,0.77,-0.62
3036.0,A,B,B,B,B,A,3.3,-0.92,,0.12,0.57,-0.85,0.75,0.67
3002.0,C,A,C,,A,A,1.83,-0.01,,0.0,-0.25,-0.4,0.18,0.8
3544.0,C,C,A,B,B,B,3.49,1.02,1.09,0.4,3.95,-1.86,1.79,-1.96
3448.0,B,C,B,A,A,B,-0.64,0.8,7.9,0.16,7.82,0.69,1.69,0.41
3102.0,A,C,B,B,A,A,-0.88,-0.01,0.57,0.05,0.81,1.52,0.58,-2.52
3332.0,,C,C,A,A,B,-1.51,-0.0,,4.93,0.69,-0.25,1.2,0.41
3196.0,C,B,B,A,A,A,0.83,0.0,,4.86,-0.22,-1.66,1.24,0.33
3390.0,,B,B,B,A,B,1.98,0.51,1.92,0.47,-0.1,-2.49,1.51,1.76
3590.0,C,B,B,B,A,A,2.2,-0.0,4.04,,3.29,0.63,0.59,-1.39
3474.0,A,B,B,B,B,B,3.29,0.04,,,1.67,-0.38,1.36,-1.61
3203.0,B,C,D,A,A,A,1.6,0.05,0.45,0.97,-0.17,0.07,0.66,-0.94
3244.0,A,C,C,A,A,A,-0.15,0.19,,,6.33,1.65,1.3,-0.72
3134.0,A,C,C,B,B,A,2.46,1.73,,0.8,-0.03,0.0,1.03,-1.24
3119.0,C,A,C,A,A,A,1.85,0.63,,0.15,-0.07,1.27,0.67,0.4
3458.0,C,B,A,B,A,A,1.31,0.29,1.97,0.01,10.45,0.01,1.7,3.14
3158.0,,A,C,B,A,B,0.37,-0.0,1.89,2.17,0.12,3.68,0.88,-2.45
3076.0,B,A,C,B,B,A,0.89,0.45,,0.21,-0.24,2.11,1.31,0.62
3348.0,,B,B,A,A,B,2.4,-0.41,,6.43,1.12,0.64,1.93,2.07
3244.0,A,A,B,B,A,A,-0.09,0.99,0.48,0.66,0.84,-0.15,0.27,-1.88
3575.0,A,A,C,B,A,A,1.54,0.31,,6.03,6.98,3.53,0.09,-0.67
3303.0,C,B,C,B,A,A,-0.38,-0.07,,0.21,0.81,0.79,0.34,0.02
3325.0,A,A,D,,B,B,-0.7,-0.13,,2.19,1.07,0.79,0.46,-1.14
3237.0,B,C,B,B,A,B,1.44,-0.63,0.64,0.11,0.28,-1.66,0.44,2.29
3053.0,A,C,A,B,A,B,1.02,-0.0,,0.12,-0.07,-2.18,0.37,-0.64
3284.0,C,C,C,A,A,A,-0.3,-0.46,,0.01,-0.15,2.33,1.06,1.33
3492.0,A,C,A,B,B,B,1.75,3.69,,0.14,1.47,1.84,3.01,-1.64
3141.0,A,A,C,,A,A,-0.95,-0.13,-1.37,1.64,-0.15,0.31,2.02,0.23
3116.0,A,A,B,A,A,B,1.15,0.0,,0.1,-0.23,0.58,0.07,-1.8
3361.0,B,B,C,B,A,A,2.12,0.01,2.36,,0.79,-0.54,1.91,-1.82
3253.0,,C,B,,A,A,-0.06,0.74,0.12,0.26,1.05,2.04,0.49,-1.1
3314.0,B,B,C,A,B,B,2.4,0.04,0.49,0.53,-0.01,2.54,1.69,-0.47
3047.0,C,C,B,A,A,A,0.58,0.13,,,-0.17,0.21,0.33,-0.74
3322.0,B,A,C,B,A,B,2.8,0.01,2.05,2.87,0.97,-0.46,1.05,2.01
3504.0,A,C,A,B,A,B,1.29,-2.34,,4.6,-0.09,-0.27,1.8,2.72
3264.0,C,A,A,A,A,A,1.23,-0.0,0.86,0.15,3.97,1.51,0.41,1.34
3492.0,C,C,A,A,B,B,2.77,-0.0,,2.44,2.04,-0.37,2.63,0.5
3284.0,B,C,B,B,A,A,-1.25,0.01,,2.49,1.03,1.15,2.17,1.26
3094.0,A,C,C,B,B,A,1.64,-0.0,,2.91,-0.22,-1.07,0.67,-1.23
2979.0,B,B,B,B,B,A,0.3,-0.01,1.2,,0.84,-0.57,1.54,2.34
3074.0,A,B,D,A,A,A,-3.06,0.0,1.49,1.83,0.7,-2.78,2.21,1.79
3390.0,A,C,C,B,B,B,1.63,0.89,0.54,2.01,-0.14,0.5,1.75,0.51
3336.0,C,B,B,B,A,A,2.05,0.01,-1.94,3.04,6.58,-2.3,0.76,-0.0
3198.0,,A,C,A,B,B,0.3,-0.03,,,-0.25,-1.45,2.1,-2.08
3227.0,C,B,B,A,A,B,2.4,0.09,1.5,,0.11,2.21,1.24,-0.73
3295.0,B,B,B,B,A,A,1.19,-0.45,1.09,0.0,7.12,-0.82,0.05,0.79
3102.0,A,B,C,A,A,B,1.81,0.07,,0.0,-0.12,1.04,1.59,-2.69
3367.0,A,B,C,B,A,B,5.03,-0.19,,0.35,-0.1,-2.55,1.66,-2.39
3294.0,C,C,B,A,B,A,0.54,1.22,-0.15,,3.21,2.37,0.12,0.01
3193.0,,B,C,B,B,A,-1.25,-0.14,-0.83,2.59,2.21,0.63,0.58,0.79
3386.0,A,B,B,B,A,B,2.25,3.47,1.84,2.43,0.39,0.64,0.45,0.44
3088.0,A,A,B,B,A,B,1.01,0.37,,,-0.2,-1.64,2.0,-0.22
3246.0,A,C,B,B,A,A,1.59,0.83,0.64,,0.89,-0.15,1.33,-0.48
3798.0,C,B,B,B,B,B,1.11,0.15,,,1.33,-0.01,2.99,1.45
3863.0,A,C,B,B,A,B,0.44,0.02,1.0,4.13,10.23,0.56,0.82,1.33
2848.0,A,A,B,B,B,B,0.14,1.25,-3.5,0.03,0.71,2.67,1.09,-1.07
3281.0,C,C,B,B,B,A,1.63,1.76,-1.35,2.92,0.08,0.2,0.77,0.02
3204.0,B,C,A,A,A,B,2.44,0.09,0.29,0.64,2.43,0.62,0.24,0.92
3568.0,B,B,C,,A,A,-1.92,-0.19,1.15,0.39,6.75,-0.56,0.37,0.31
3387.0,C,C,D,A,A,B,1.17,0.86,,0.14,0.96,-1.51,1.03,-0.42
3225.0,C,B,A,A,A,B,-0.29,-0.63,2.54,,0.51,3.5,0.22,0.2
3107.0,A,C,B,A,A,A,2.76,0.01,,0.0,0.79,2.47,0.84,-0.39
3545.0,C,B,D,A,B,B,3.32,0.34,,2.08,2.75,-0.36,1.92,-0.36
3643.0,C,B,D,B,A,B,0.67,0.49,1.67,3.96,2.23,0.6,0.48,0.64
3356.0,,C,C,B,A,A,1.22,0.04,-0.05,0.15,1.99,-0.59,1.58,-0.63
3204.0,B,B,B,B,A,A,1.44,0.76,,0.02,0.07,-1.97,0.11,-1.76
3227.0,B,B,B,A,A,B,3.83,0.29,0.75,0.0,0.08,0.53,0.28,0.15
3313.0,B,A,C,B,A,A,1.75,0.12,-0.1,2.45,3.76,1.3,0.46,0.87
3289.0,B,A,B,A,A,A,2.74,0.43,-2.03,0.5,7.82,2.75,0.06,0.65
3817.0,A,A,C,B,A,A,-0.37,-0.0,2.48,3.57,9.62,3.2,2.49,-1.45
3261.0,A,A,B,B,A,B,-0.33,-0.0,2.29,1.5,3.85,0.23,0.92,-2.44
3316.0,B,B,C,B,B,B,3.16,2.39,-0.43,0.01,0.9,-0.83,2.33,-1.21
3373.0,B,B,A,B,B,B,1.83,0.85,2.2,1.23,-0.23,1.04,0.18,-1.68
3258.0,A,C,D,B,A,A,-0.35,-0.03,1.58,0.03,1.11,-0.4,2.02,-1.81
2865.0,A,C,A,B,A,B,-1.1,0.0,-2.39,2.58,-0.24,-0.89,0.18,-0.85
2925.0,,B,C,B,A,B,1.36,-0.01,-1.07,0.6,-0.21,0.52,0.25,-1.8
3239.0,C,A,B,A,A,A,0.07,0.26,,0.0,3.23,-0.04,0.73,1.24
3214.0,B,B,D,A,A,B,0.04,0.02,0.1,,1.69,-0.38,0.91,-1.96
3696.0,C,A,C,B,A,B,-1.47,0.0,2.59,,3.97,-1.31,2.23,3.38
3275.0,B,A,C,B,B,B,1.4,0.13,,0.2,-0.12,-3.6,1.96,-0.18
3281.0,A,C,B,B,A,A,1.83,0.02,-0.74,0.46,0.7,-2.03,1.39,-0.32
3348.0,,B,B,B,A,B,4.09,0.38,1.94,1.48,-0.24,-4.89,1.0,-0.97
3009.0,B,A,C,A,B,A,1.43,0.02,,0.29,-0.08,-0.63,0.26,0.51
3181.0,C,B,D,A,A,B,0.06,0.09,1.44,0.8,0.27,1.79,1.98,-0.56
3545.0,C,A,C,B,B,A,1.11,1.43,1.4,0.75,-0.12,1.58,3.43,-1.33
3636.0,C,C,C,A,B,A,2.57,0.61,2.22,0.53,0.34,-0.75,2.11,-0.74
3326.0,A,B,C,A,A,A,-0.76,-0.0,2.59,0.56,5.31,-0.66,3.95,-2.79
3322.0,B,A,C,B,A,A,0.94,0.0,0.08,0.04,1.33,1.28,3.01,0.16
3246.0,A,C,C,B,B,B,-0.48,0.0,-2.58,1.21,0.21,-2.5,0.66,-0.55
3320.0,,C,C,A,A,A,1.57,-0.01,0.49,0.76,0.47,0.45,0.83,-0.59
3550.0,B,B,B,B,B,A,1.18,-0.02,1.28,0.0,5.81,1.31,2.09,0.93
3139.0,B,B,D,B,A,A,-0.89,-1.3,1.63,0.48,-0.11,1.62,1.07,1.97
3127.0,A,B,C,B,B,B,1.75,0.0,-0.66,0.4,0.43,-1.54,1.89,-1.86
3452.0,C,B,A,A,A,A,2.08,1.47,,0.3,3.56,-0.84,0.75,1.64
3068.0,C,B,C,A,A,A,0.77,-0.07,,0.2,0.2,2.33,1.56,0.86
3283.0,A,A,B,A,A,A,0.55,0.1,0.1,0.32,6.53,0.04,0.89,-1.47
3145.0,A,B,B,B,A,A,0.86,-0.22,,,3.07,1.2,2.63,1.09
3359.0,C,B,C,B,A,B,0.32,0.04,0.83,,-0.22,-2.17,1.72,4.05
3296.0,B,C,B,B,B,B,-1.21,0.0,,0.21,0.19,-0.5,1.98,0.81
3456.0,B,B,B,B,B,B,1.61,1.45,0.1,,0.0,-2.76,0.7,-0.93
3070.0,C,C,D,A,B,A,1.93,0.26,-2.04,,1.13,0.43,1.06,1.9
3381.0,,B,C,B,A,A,0.58,-0.02,1.6,0.4,9.49,-0.69,0.36,-1.74
3472.0,B,B,C,B,A,A,0.92,0.6,1.76,,4.93,-0.5,0.07,0.97
3036.0,A,C,C,B,A,A,-2.73,0.0,-2.33,0.02,1.46,2.71,0.05,-0.52
3097.0,C,C,A,B,B,A,-1.48,-0.0,-1.42,1.99,0.52,1.36,1.47,0.67
3275.0,A,C,C,A,A,B,1.45,0.14,-0.98,1.01,0.71,-0.59,0.17,-4.26
3508.0,,B,C,B,A,A,3.12,5.41,,1.29,1.66,3.08,1.56,-2.35
3502.0,A,C,A,B,B,B,1.8,-0.01,,1.15,1.22,-2.73,0.37,0.45
3205.0,A,C,B,B,A,B,0.41,-0.0,,1.97,-0.14,-2.32,0.46,1.81
3145.0,B,C,B,A,A,A,4.0,0.64,,0.1,-0.02,1.81,0.16,-2.11
3211.0,A,A,B,,A,B,3.08,0.89,,,0.41,1.27,1.77,-4.46
3217.0,A,B,B,A,B,B,-0.56,-0.01,1.98,0.38,0.29,0.66,0.93,0.51
3341.0,C,B,C,B,A,A,-1.59,-0.17,1.5,,1.51,-0.72,1.24,1.11
3375.0,B,B,C,B,A,B,3.0,0.04,,0.71,3.37,-0.99,0.56,0.87
3390.0,C,C,B,B,A,B,0.76,0.53,,,-0.22,-0.76,1.45,1.44
3420.0,C,B,B,A,B,B,3.16,2.11,,0.05,-0.04,1.7,0.23,-2.12
3164.0,,B,C,B,A,B,0.65,-0.0,1.82,0.07,-0.17,-0.12,0.53,-1.46
3230.0,,B,C,B,B,A,0.31,0.19,0.38,0.37,-0.04,1.5,1.31,-0.84
3140.0,C,B,C,B,B,A,2.11,0.65,,3.0,2.16,0.85,1.9,0.28
3049.0,B,B,B,B,B,A,-0.9,-0.0,,,-0.06,1.03,1.57,-0.37
3401.0,B,C,B,B,B,B,-1.07,-0.0,2.71,0.03,-0.19,-1.09,2.11,0.06
3372.0,A,B,B,B,A,B,-0.05,-0.0,0.65,5.93,1.84,-0.91,0.32,-0.89
3419.0,B,B,C,A,B,B,2.26,-0.0,0.22,1.25,-0.05,-2.13,1.87,-2.02
3481.0,B,C,B,B,B,B,0.92,0.99,0.13,2.21,4.15,-1.2,0.67,-1.91
3461.0,B,B,B,A,A,B,1.22,-0.06,1.78,4.27,0.71,-0.21,1.76,3.94
3262.0,C,B,A,B,A,B,1.66,-0.08,,0.63,-0.22,1.22,0.43,1.85
3058.0,A,B,B,B,A,A,-0.61,0.0,-1.74,0.3,0.99,-0.05,0.9,1.29
3190.0,C,C,C,A,A,A,0.86,-0.0,,1.87,-0.03,1.16,0.08,2.37
3278.0,B,C,B,B,A,A,2.69,0.14,1.49,2.96,0.35,-1.12,0.76,-1.38
3732.0,C,C,B,B,A,B,0.46,0.42,1.02,0.27,8.15,0.12,2.82,1.88
3443.0,C,B,C,A,B,A,-0.02,-0.23,1.77,0.07,5.57,0.95,1.04,0.31
3204.0,C,A,B,B,A,B,0.71,0.15,2.59,0.78,0.44,-1.65,0.6,-0.69
3086.0,C,A,D,A,B,A,-0.31,0.17,-1.22,0.34,-0.09,1.73,0.91,1.83
3120.0,,A,B,B,A,B,3.09,0.74,,0.15,0.56,0.19,0.21,-1.38
3596.0,A,B,A,A,A,B,-0.55,0.01,1.88,0.85,7.45,-1.71,2.17,1.76
3624.0,A,B,D,B,A,B,-0.76,0.08,1.54,,6.78,-0.1,1.16,-0.58
3013.0,A,A,B,B,A,B,0.03,-2.37,2.24,1.1,2.05,0.36,0.08,-0.74
3239.0,B,C,C,B,A,B,0.28,0.08,,0.23,0.71,-2.37,1.22,1.34
3279.0,C,A,B,B,B,B,1.1,0.12,0.77,0.03,0.42,-2.32,0.63,2.7
3129.0,A,B,B,A,A,B,1.87,0.06,-0.24,,0.6,1.04,1.3,-1.94
3487.0,B,A,B,A,A,B,1.68,0.29,0.46,2.96,1.76,2.51,1.63,0.91
2962.0,A,B,A,,A,B,1.28,-0.0,-0.55,0.83,-0.22,-1.47,0.25,-0.86
3380.0,B,B,D,B,A,A,2.85,1.23,2.21,2.41,0.19,-1.06,0.74,0.24
3630.0,B,C,C,A,B,B,3.57,5.25,0.74,,0.22,2.06,0.57,-1.34
3343.0,C,C,C,A,A,B,2.56,-0.02,2.72,0.76,-0.24,-1.85,0.38,-0.65
3221.0,C,B,B,B,B,A,0.79,0.75,,4.02,0.34,-1.4,0.42,0.49
3114.0,A,A,B,A,A,A,1.2,-0.09,0.49,0.02,0.09,1.34,1.8,-0.76
3114.0,A,A,B,B,A,B,-1.58,-0.0,,,0.3,0.16,1.38,-2.13
3403.0,B,C,A,B,B,B,0.52,-0.42,,0.19,-0.19,-3.07,1.95,1.72
3285.0,B,A,C,A,B,B,2.41,0.12,0.04,1.22,0.62,0.8,1.02,-1.9
3224.0,A,B,C,A,A,A,0.52,3.07,-1.2,1.26,-0.23,2.93,0.13,-0.12
3433.0,A,B,B,B,A,B,1.06,0.04,2.56,3.13,0.32,1.38,0.95,-1.42
3812.0,B,A,B,B,A,B,1.68,2.37,2.37,0.06,13.8,1.28,0.18,-1.49
3376.0,A,C,C,B,B,A,-1.14,0.0,0.59,0.0,-0.24,-1.27,2.9,-2.2
3054.0,B,A,A,B,A,B,-1.04,-1.03,-1.07,0.25,-0.17,1.56,2.09,0.06
3117.0,A,C,B,B,B,B,1.01,0.0,-0.57,1.27,1.5,0.71,0.77,0.03
3210.0,,B,D,A,A,A,0.17,0.46,0.38,,2.11,0.07,0.09,-0.39
3075.0,C,B,A,B,A,A,0.69,-0.03,6.8,2.92,-0.18,1.84,1.21,-0.78
3145.0,,C,A,B,A,A,0.01,-0.25,0.79,0.58,1.9,1.64,0.64,-0.71
3314.0,C,B,B,B,A,B,2.56,-0.13,2.74,0.22,2.12,-4.13,0.91,0.76
4020.0,C,B,B,B,A,A,1.98,6.03,,0.16,9.35,1.21,2.33,-1.17
3195.0,A,C,C,B,A,A,1.39,0.08,1.59,0.12,1.04,1.66,0.09,-2.68
3487.0,,A,C,A,B,B,1.04,1.05,,,0.05,2.01,0.73,1.92
3479.0,C,A,A,,B,B,1.08,0.0,,1.48,-0.18,-3.42,1.84,-1.23
3525.0,,B,C,A,A,B,2.55,0.66,1.15,0.63,4.24,1.01,1.52,-1.24
2988.0,A,B,B,B,A,B,0.27,-0.24,2.25,0.0,0.07,-0.72,0.05,-1.88
3269.0,B,B,A,B,A,B,-0.02,0.01,,0.54,3.4,1.5,3.07,-0.76
3694.0,A,A,C,B,A,B,2.07,-0.0,3.7,6.46,4.47,-0.35,0.88,1.36
3355.0,,B,D,B,B,A,1.29,0.76,0.66,1.37,-0.1,-1.66,1.9,-2.24
3650.0,B,B,C,B,A,B,-1.14,-0.0,,3.62,3.01,1.48,1.37,1.93
3185.0,A,C,C,A,B,B,2.42,0.05,,0.68,0.96,-0.94,0.56,-1.63
3181.0,A,A,B,B,A,B,1.69,0.0,,0.04,-0.06,-1.08,1.69,-1.66
3120.0,,A,B,B,B,B,-0.24,-0.0,0.95,3.04,-0.15,-0.63,0.61,-0.31
3342.0,,A,C,B,B,B,1.81,3.09,0.44,0.46,-0.2,-1.5,1.14,-0.28
3178.0,B,B,B,B,A,A,-0.59,-0.01,1.87,0.0,0.16,1.29,0.32,-1.02
3235.0,C,A,C,A,B,B,0.09,-0.0,,,1.27,1.5,0.36,-0.92
3339.0,C,B,C,A,B,A,1.57,0.79,-1.06,0.05,4.05,3.34,0.48,-0.81
3166.0,,C,B,B,A,A,-0.16,0.04,6.8,0.0,-0.19,-0.2,0.54,-0.9
3475.0,A,B,B,B,A,A,2.01,-0.0,,,7.24,-0.74,0.4,-0.97
3365.0,C,B,C,B,B,B,0.48,0.17,-0.37,,-0.21,0.01,0.81,-0.56
3190.0,C,A,C,B,B,A,-0.23,0.3,-1.24,0.24,2.04,2.43,1.77,-0.22
3355.0,A,C,C,A,A,B,-1.83,-0.01,0.52,0.7,3.23,1.23,1.24,-2.98
3287.0,B,A,C,B,A,A,1.8,0.0,1.7,0.01,4.02,2.94,0.9,-0.32
3766.0,C,B,A,,B,B,2.95,6.34,0.26,1.49,0.84,-0.78,1.35,2.65
3141.0,A,C,C,B,B,B,-0.19,-0.01,-0.73,1.04,1.21,-0.13,1.51,2.4
3313.0,,C,C,B,A,B,0.07,0.02,,1.98,2.29,1.14,0.79,-1.17
3251.0,B,B,A,B,B,B,-1.32,1.0,,,-0.2,0.42,0.52,0.95
3430.0,A,C,C,B,B,B,-1.24,0.3,0.43,0.01,-0.24,-0.51,2.17,-0.65
3111.0,B,C,B,A,A,B,3.01,-0.02,0.08,0.6,0.27,0.61,0.76,-0.49
3341.0,C,B,C,B,B,A,2.55,-0.0,1.72,,-0.23,-1.54,0.21,-1.41
3092.0,B,A,C,A,A,B,-0.02,-3.53,0.34,0.11,-0.21,0.7,0.38,0.29
3058.0,A,B,B,B,B,B,0.35,0.0,0.88,2.35,0.39,1.87,0.52,-2.26
2947.0,A,B,A,B,B,A,-0.18,0.21,,0.04,0.31,1.91,0.23,-1.07
3397.0,C,C,B,B,B,B,-0.42,0.63,0.35,2.47,0.16,-3.31,1.87,1.63
3388.0,A,B,B,B,A,B,1.03,0.75,2.98,1.69,-0.11,1.57,1.53,1.34
3553.0,C,B,B,B,A,B,1.92,1.19,0.86,2.9,0.75,2.45,0.86,-0.89
3342.0,B,A,C,B,A,A,-0.53,0.02,,0.62,-0.19,1.46,0.92,-1.62
3177.0,A,B,B,B,A,A,-0.21,-0.05,,,6.76,2.65,1.32,2.09
3386.0,C,B,B,B,A,A,-0.61,0.19,1.37,0.41,0.38,-0.82,2.67,0.51
3187.0,,C,B,B,B,B,1.27,0.01,-1.09,1.17,0.57,-1.99,1.49,-0.55
3297.0,A,A,C,,B,B,1.42,0.02,0.45,1.95,2.53,-2.04,2.28,0.83
3294.0,,C,C,B,A,A,1.67,-0.08,3.98,,-0.23,-0.4,0.7,0.23
3327.0,C,C,A,A,A,A,-0.67,0.1,2.77,0.13,8.12,-1.73,1.03,-2.08
3470.0,A,B,C,B,B,A,0.5,-0.09,-0.22,,1.31,-0.39,3.64,-0.39
3291.0,B,C,B,B,B,A,2.67,0.01,,0.46,-0.16,-0.69,0.46,1.81
3085.0,A,C,C,B,B,A,0.82,0.01,-1.85,1.13,1.97,-1.56,0.16,0.53
3477.0,A,C,A,B,A,B,0.21,0.0,1.88,4.94,-0.24,0.14,0.81,-0.17
3564.0,A,C,D,A,A,B,-0.7,-2.38,0.82,4.08,3.4,-2.14,1.83,-2.11
3411.0,C,B,D,B,A,B,0.37,0.11,,0.25,0.3,-1.72,0.12,1.23
3155.0,B,B,A,B,A,B,2.29,-0.04,1.69,,1.57,-0.32,0.69,-2.22
3112.0,C,A,C,A,B,A,-0.22,-0.0,-0.16,0.52,1.93,0.56,3.33,0.46
3320.0,A,C,D,B,A,A,0.33,-0.17,2.16,,1.35,0.62,0.27,-0.88
3223.0,C,C,B,B,A,A,-0.57,0.01,-0.48,0.0,-0.23,1.7,0.54,7.58
3082.0,,C,B,B,A,A,-0.48,0.0,,0.13,-0.09,-0.03,0.71,0.89
3313.0,,C,C,B,B,B,0.76,0.36,0.59,,-0.24,-0.96,1.65,-1.03
3432.0,B,A,A,B,A,B,1.44,0.0,2.98,0.04,2.99,-0.21,2.1,0.44
3294.0,A,C,B,B,B,A,-0.34,0.28,-1.49,0.11,5.76,0.16,1.94,-1.94
3316.0,C,C,C,A,B,B,-0.56,0.04,0.44,0.74,0.27,1.54,0.87,-1.69
3839.0,C,C,B,B,B,A,0.29,-1.82,,2.28,12.15,0.51,0.41,1.11
3193.0,B,B,B,B,B,A,1.39,0.3,1.61,0.01,-0.23,0.01,2.45,0.79
3307.0,C,A,A,B,A,B,1.84,0.81,0.57,0.43,0.03,0.03,1.85,1.61
3367.0,B,C,D,B,B,B,0.55,4.4,0.17,0.53,-0.25,1.15,0.91,-3.22
3239.0,A,B,C,B,B,B,2.03,0.37,1.29,0.07,1.25,-0.85,0.02,-2.55
3162.0,C,A,D,A,B,A,1.6,0.24,,0.0,-0.03,0.66,1.9,0.09
3566.0,C,A,C,B,A,A,1.55,0.19,1.07,0.01,4.92,-0.84,1.82,-0.69
3298.0,,C,C,,B,A,0.63,0.19,0.34,0.95,5.16,1.09,0.62,-1.58
3708.0,B,C,C,B,A,B,1.69,0.5,2.59,3.85,5.47,-1.07,3.26,0.92
3054.0,,C,A,A,A,B,2.15,0.74,,0.22,0.88,0.78,0.59,0.01
3289.0,A,C,D,B,A,B,0.4,0.01,,1.63,-0.21,1.56,0.95,-2.88
3341.0,C,B,B,B,A,B,-0.93,0.02,,2.84,-0.22,-3.45,0.78,2.93
3220.0,B,C,B,B,A,B,0.29,-0.0,,0.3,-0.25,-1.29,0.03,-0.61
2886.0,A,A,C,,A,A,-0.21,0.09,,0.62,-0.24,1.99,0.72,0.18
3323.0,C,A,B,A,A,B,2.25,0.18,,,-0.18,-0.39,1.75,-0.65
3585.0,,A,B,B,A,B,-0.14,0.96,2.64,0.04,3.99,1.13,0.09,-0.94
3623.0,C,A,B,B,B,B,-1.01,-0.14,0.69,0.27,6.23,1.79,2.69,3.5
3389.0,A,C,C,B,A,B,0.48,-0.0,,1.51,0.77,-2.41,1.36,-1.59
3200.0,A,C,A,A,B,B,0.72,-0.01,,,-0.07,0.33,1.74,-1.59
3387.0,C,C,D,B,B,B,2.22,0.12,,0.04,1.58,-1.39,0.9,3.09
3317.0,C,B,A,B,A,B,1.04,-0.68,,,-0.2,1.64,2.28,1.39
3356.0,C,C,D,B,B,A,-0.95,0.2,0.31,0.0,0.29,0.68,0.79,-0.18
3350.0,B,B,B,B,A,A,-1.23,-0.27,-1.3,0.33,7.83,-0.49,1.27,2.41
3148.0,A,B,C,A,A,B,1.37,-0.01,1.5,0.26,-0.21,1.83,0.65,-1.26
3231.0,B,B,C,B,B,A,1.42,0.89,8.02,,0.16,-1.16,2.64,-0.16
3404.0,B,C,A,B,A,A,2.33,-0.0,1.63,,1.35,-1.88,1.04,-0.47
3011.0,,A,D,A,A,A,-1.05,-0.0,-2.67,1.77,-0.17,0.92,1.2,-0.32
2888.0,,C,C,,B,A,-0.21,-0.37,-0.83,0.01,-0.15,1.21,2.05,0.49
3451.0,B,C,D,B,A,A,0.6,-0.02,0.61,3.14,-0.24,-3.42,0.89,-1.42
3352.0,C,C,B,B,A,A,1.47,0.1,1.35,0.15,0.53,-1.64,2.93,-0.38
3895.0,C,B,C,A,A,A,1.73,0.85,1.85,,9.86,2.65,1.53,-1.23
3042.0,B,C,A,B,A,A,0.38,-0.47,0.17,0.11,0.01,-0.68,1.04,0.45
3430.0,B,B,B,B,A,A,1.61,-0.0,,0.0,3.58,2.61,1.86,0.08
3379.0,C,B,B,B,A,A,1.49,0.97,,0.46,0.39,0.57,1.02,-0.32
3446.0,A,C,A,B,B,B,0.97,0.35,0.13,,1.78,0.0,2.88,-0.72
3253.0,A,C,B,B,A,B,-0.21,0.14,1.34,0.94,2.17,-1.58,0.12,-0.78
3089.0,C,B,C,B,B,A,-0.21,0.04,-0.43,0.37,-0.07,0.93,0.05,2.59
3329.0,B,B,A,A,A,B,-0.26,-0.7,,3.26,1.28,4.31,1.0,0.77
3274.0,C,A,A,B,B,B,1.48,0.0,5.9,4.58,0.95,-1.75,0.05,1.73
3371.0,,C,B,B,A,B,-1.38,-0.17,,,3.31,-0.27,1.26,-0.03
3737.0,B,B,B,B,A,A,3.78,1.15,1.69,3.56,8.2,-1.16,0.36,-0.66
3514.0,C,B,C,B,A,A,0.07,-0.17,0.63,3.83,2.11,-1.51,1.59,-0.14
3152.0,C,C,B,A,A,A,0.69,-0.31,,1.88,5.58,1.81,0.71,3.42
3427.0,B,C,A,B,B,A,0.09,0.01,,,-0.21,-0.83,3.12,-0.46
3718.0,C,B,A,,A,B,2.14,-0.02,,,2.28,-0.54,2.03,0.98
3120.0,B,C,A,B,A,A,2.96,0.25,1.98,2.07,-0.05,-0.79,0.75,-0.75
3263.0,C,A,C,A,B,A,1.11,0.07,-0.97,0.01,1.37,3.41,0.25,0.21
3250.0,B,C,C,B,A,A,1.45,0.66,0.5,0.87,2.59,-2.96,0.82,1.45
3612.0,A,C,A,A,A,B,1.36,-0.0,,0.35,1.16,-3.32,1.76,0.82
3168.0,C,B,C,B,A,A,0.31,-0.0,-0.33,2.34,-0.15,2.5,0.72,1.19
3337.0,B,A,C,B,A,B,3.97,3.27,0.25,0.05,0.24,-1.14,0.3,-0.08
3127.0,A,C,A,B,A,B,0.62,0.01,,1.63,1.19,0.09,0.72,-2.19
